"label","domain","title","description","city","country"
,"www.totalmotorcycle.com","Total Motorcycle: 50 years of Motorcycle Guides ∙ Reviews ∙ Community","Family owned and built by Riders for Riders; We love motorcycles! 330 Million readers, media for 39 manufacturers, largest motorcycle website for 21 years.",,
,"www.ripplesnigeria.com","Latest Nigeria News | Top Stories from Ripples Nigeria","We are a fiercely independent, pro-investigation multi-media news platform, providing latest nigeria news in politics, policy and economy",,
,"www.retailitinsights.com","RetailITInsights - POS software, POS hardware, Retail software","RetailITInsights covers point of sale (POS) software and hardware, omni-channel retailing, in-store systems & operations, and loss prevention.",,
,"www.pwtorch.com",,,,
,"www.somdnews.com","somdnews.com | Southern Maryland News Online","Homepage of the Southern Maryland newspapers Maryland Independent, The Enterprise, Calvert Recorder and Enquirer Gazette.",,
,"www.williamsondailynews.com","williamsondailynews.com",,,
,"www.wbrz.com","WBRZ-TV Channel 2 Baton Rouge, LA","WBRZ News 2 is an ABC affiliate and Baton Rouge's only locally owned and operated television news source for more than 50 years. WBRZ provides coverage of local news, sports and community issues.","Baton Rouge",
,"telanganatoday.com",,,,
,"www.southernminn.com","southernminn.com",,,
,"www.entertainmentdaily.co.uk","The Latest Celebrity News & Showbiz Gossip  |  Entertainment Daily","Entertainment Daily is dedicated to bringing its readers all the hottest TV and Showbiz news from the biggest and best shows and celebrities in the UK.",,
,"www.electricnet.com","ElectricNet:  Digital Marketplace for the electrical power industry","Resource for professionals in the power and electric transmission and distribution industry- Information on Ups, Uninterruptible power supply, AMR, automatic meter reading, test equipment, transformer test sets, transformers, power transformers, power line contraction, line poles, utility job, switches, switchgear, electrical connectors, energy consulting, SCADA, Data acquisition, ohmmeters, utility products, substations, transformers, underground cables, wood poles, steel poles, staking software,  reclosures, enclosures, relays, arrestors, flame resistant apparel, arc flash apparel, cap switchers, switchgears, automation software, routing software, GIS software, field data acquisition, infrared imaging, thermography.",,
,"www.jacksonprogress-argus.com","jacksonprogress-argus.com",,,
,"www.fox5atlanta.com","FOX 5 Atlanta","Atlanta breaking news, weather, and sports from FOX 5 Atlanta, WAGA, FOX 5, Atlanta news, Atlanta weather, Atlanta sports, Georgia news, Good Day Atlanta, FOX 5 Storm Team, FOX 5 I-Team, FOX 5 News, High 5 Sports.","Atlanta","Georgia"
,"www.azcentral.com","azcentral.com and The Arizona Republic: Phoenix and Arizona local news, sports and entertainment","azcentral.com is the digital home of The Arizona Republic newspaper, with breaking news and in-depth coverage of sports, things to do, travel and opinions.",,
,"www.kxnet.com","KX News | Bismarck and Minot News & Weather | KXMA, KXMB, KXMC, KXMD | KX NEWS","We tell local Bismarck and Minot local news and weather stories, and we do what we do to make Bismarck, Minot, Dickinson, Williston to put North Dakota first.","Bismarck",
,"www.carthrottle.com","Car Throttle","The internet's car community",,
,"www.ecmconnection.com","Enterprise Content Management Connection - ECM Connection ","Enterprise Content Management Connection - ECM Connection is the premier sourcing site for enterprise content management news and solutions: white papers, case studies, products, and suppliers",,
,"www.rfidsolutionsonline.com","RFID Solutions- RFID Solutions Online","RFID Solutions Online provides its readers with news and insight into RFID Solutions News and information. ",,
,"auto.economictimes.indiatimes.com","Auto News | Latest Automobiles & Auto Industry Information and Updates: ET Auto","Find the latest automobile Auto Insight, News & Articles from all top sources for the Indian Auto industry on ET Auto.",,
,"www.orlandosentinel.com","Orlando news, weather, sports, business | Orlando Sentinel","Orlando and Central Florida breaking news and weather, plus things to do, jobs information, sports and more from its top newspaper.","Orlando",
,"www.courthousenews.com","CNS",,,
,"www.wearegreenbay.com","WFRV Local 5 – Your Stories. Our Community.",,,
,"www.businesswire.com","Press release distribution, EDGAR filing, XBRL, regulatory filings | Business Wire","The global leader in press release distribution and regulatory disclosure. Public relations and investor relations professionals rely on Business Wire for broad-based and targeted market reach.",,
,"www.wboy.com","WBOY 12 News | Clarksburg-Fairmont-Morgantown News & Weather | Clarksburg-Fairmont-Morgantown, WV wboy.com","We provide local news & weather for north central West Virginia. We also provide statewide and national news stories.",,
,"sportstar.thehindu.com","
Sportstar: Live Scores, Results, Latest Sports News, Sports News Online, Fixtures, Breaking Sports News, Sports Live, Sports India
","Sportstar offers live scores, results, fixtures, latest news, breaking news, updates.",,
,"www.newsbytesapp.com","NewsBytes: Latest News, India, Cricket, Politics, Bollywood, Gadgets","NewsBytes is India's first and only explanatory news portal, designed for mobile-first audience and powered by AI. Get latest news about India, Technology, Bollywood, Cricket, Business, Hollywood, Comics and Games.","Hollywood","India"
,"www.ghanamusic.com","Ghana Music | News, Videos, MP3 Audio, Reviews, Photos, Charts & More","Premiere online Mag for daily coverage of Latest Ghanaian music videos, news, reviews, biographies, interviews, photos & more! Download/stream new songs.",,
,"www.salina.com","Salina Journal: Local News, Politics, Entertainment & Sports in Salina, KS","Get the latest breaking news, sports, entertainment, obituaries - Salina Journal",,
,"www.gazettetimes.com","Corvallis Gazette-Times | Your source for local news",,,
,"www.hellenicshippingnews.com","Hellenic Shipping News Worldwide, Online Daily Newspaper on Hellenic and International Shipping","Hellenic Shipping News Online Daily Newspaper on Hellenic and International Shipping",,
,"www.wrbl.com","WRBL – News 3 On Your Side",,,
,"www.saucey.com",,,,
,"www.scmp.com","HK, China, Asia news & opinion from SCMP’s global edition | South China Morning Post","Your source for credible news and authoritative insights from Hong Kong, China and the world.",,"Hong Kong"
,"www.cnn.com","CNN - Breaking News, Latest News and Videos","View the latest news and breaking news today for U.S., world, weather, entertainment, politics and health at CNN.com.",,
,"www.fox35orlando.com","FOX 35 Orlando","Central Florida area news, weather, radar, sports, traffic, live newscasts, and more. From WOFL-TV FOX 35 News in Orlando, your weather authority.","Orlando",
,"www.mlb.com","MLB.com | The Official Site of Major League Baseball","Coverage includes audio and video clips, interviews, statistics, schedules and exclusive stories.",,
,"www.wlns.com","6 News - Here For You","WLNS-TV 6 is mid-Michigan source for local news, weather and sports. 6 News is here for you with breaking news and weather coverage.","Michigan",
,"www.timesofisrael.com","The Times of Israel | News from Israel, the Middle East and the Jewish World","The Times of Israel is your one-stop site for news, features, live blogs and more - on Israel, the region & the Jewish world",,"Israel"
,"www.exchange4media.com","Advertising News, Media, Marketing, Digital Industry News, Update and Trending Topics - Exchange4media","Exchange4media provides latest and breaking news about advertising agencies, marketing, media, digital, television, ads, brand, print ad, radio marketing updates or trending topics - Exchange4media.com",,
,"www.kpcnews.com","kpcnews.com | Serving the Northeast Indiana Community",,,
,"stonehill.prestosports.com"," Stonehill",,,
,"dailyvoice.com","Daily Voice | Your Town. Your News.","Discover the best local stories, latest breaking news and current events happening in your town.",,
,"www.ktbb.com","KTBB.com - News Weather Talk","KTBB News Weather Talk ",,
,"www.therecord.com","Waterloo Region News - Latest Daily Breaking News Stories | TheRecord.com","Your Waterloo Region source for daily breaking news, local stories, life, opinion, voices from the community, events and more. Visit www.therecord.com today.",,
,"www.wlbt.com","Home - WLBT News - WLBT.com - Jackson, MS","WLBT News - WLBT.com - Jackson, MS","Jackson",
,"www.wearecentralpa.com","WTAJ – www.wearecentralpa.com",,,
,"www.wfmz.com","Home - WFMZ | Your Life, Your World, Your NEWS","WFMZ-TV 69 News serves the Lehigh Valley, Berks County, and Philadelphia regions with news and family programming","Philadelphia",
,"www.ourquadcities.com","OurQuadCities",,,
,"www.mypanhandle.com","Panama City News & Weather | Panama City, FL | WMBB - mypanhandle.com","We tell local Panama City news & weather stories, and we do what we do to make Panama City, and the rest of Northwest Florida #PanhandleStrong.","Panama City",
,"www.inquirer.com","Inquirer.com: Philadelphia local news, sports, jobs, cars, homes","Inquirer.com is your source for all Philadelphia news. Check out 24-hour breaking news, sports, weather, entertainment and more.","Philadelphia",
,"www.huffpost.com",,,,
,"www.news9.com","News 9","News9.com is your leading source for information in Oklahoma City, delivering local news, breaking news, weather, sports and video.","Oklahoma City",
